threshold,true_positives,false_positives,false_negatives,true_negatives,precision,recall,fraud_dollars_captured,fraud_dollars_missed,review_cost,decision_cost
0.4322964824120603,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.4348040201005025,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.4373115577889447,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.4398190954773869,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.44232663316582915,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.44483417085427135,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.44734170854271355,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.4498492462311558,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.452356783919598,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.4548643216080402,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.4573718592964824,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.45987939698492464,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.46238693467336683,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.46489447236180903,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.4674020100502512,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.4699095477386935,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.4724170854271357,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.47492462311557787,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.47743216080402007,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.4799396984924623,58,8,21,45482,0.8787878787878788,0.7341772151898734,6612.470000000001,1625.7900000000002,40.0,1665.7900000000002
0.4824472361809045,58,8,21,45482,0.8787878787878788,0.7341772151898734,6612.470000000001,1625.7900000000002,40.0,1665.7900000000002
0.4849547738693467,58,8,21,45482,0.8787878787878788,0.7341772151898734,6612.470000000001,1625.7900000000002,40.0,1665.7900000000002
0.48746231155778896,58,8,21,45482,0.8787878787878788,0.7341772151898734,6612.470000000001,1625.7900000000002,40.0,1665.7900000000002
0.48996984924623116,58,8,21,45482,0.8787878787878788,0.7341772151898734,6612.470000000001,1625.7900000000002,40.0,1665.7900000000002
0.49247738693467336,58,8,21,45482,0.8787878787878788,0.7341772151898734,6612.470000000001,1625.7900000000002,40.0,1665.7900000000002
0.49498492462311555,58,8,21,45482,0.8787878787878788,0.7341772151898734,6612.470000000001,1625.7900000000002,40.0,1665.7900000000002
0.4974924623115578,58,8,21,45482,0.8787878787878788,0.7341772151898734,6612.470000000001,1625.7900000000002,40.0,1665.7900000000002
0.5,58,8,21,45482,0.8787878787878788,0.7341772151898734,6612.470000000001,1625.7900000000002,40.0,1665.7900000000002
